Segment,F1,F2,F3,F4,F5,F6
S181,5.2072153,5.7461996,5.242096,5.1681566,6.5195436,5.7757564
S182,3.7308373,4.9635706,5.2336817,4.3787217,6.5633907,5.415152
S183,4.689365,4.6310496,4.8951373,4.612264,5.9639173,4.7759786
S184,4.769293,4.7419934,4.7131815,4.3435664,6.110514,5.1383586
S185,4.9061484,5.4346614,4.66354,4.8468204,6.286118,5.354345
S186,4.990246,5.7444086,4.8436036,4.987555,7.0114756,5.2756963
S187,4.919572,5.9595485,4.687467,4.978996,7.30556,5.2405496
S188,5.1004257,5.5884395,4.5269675,5.0270367,7.22399,5.053332
S189,5.0408196,5.759424,4.463171,5.024016,7.1636586,5.0680423
S190,5.544653,5.7623854,4.710114,5.2938743,6.9027057,5.5688996
S191,6.108666,6.2922316,4.814749,5.6534057,7.0391283,5.8117414
S192,6.2946634,5.784999,4.8920965,5.7398744,7.422228,5.685105
S193,6.85745,6.6162095,5.073865,6.167593,7.3736,6.00762
S194,7.7531085,6.8320975,5.214793,6.5744085,7.874375,6.8838077
S195,8.275552,8.7636385,5.42562,7.399637,9.167358,7.138543
S196,8.316748,9.02657,5.90092,7.7296753,10.288356,7.554008
S197,7.4917727,9.029342,5.792311,7.489405,10.265103,7.257221
S198,9.962228,10.238359,6.742274,8.291939,10.543316,8.112551
S199,10.9952,11.159188,6.652409,9.24311,11.126984,9.516658
S200,10.518411,11.780418,7.8783603,9.815895,12.575747,8.882289
S201,9.530475,9.614651,7.043679,8.677776,11.062537,9.14878
S202,8.7888155,9.332538,6.916282,7.94772,9.725858,8.630748
S203,9.496011,9.412619,7.2263365,7.8628616,9.528294,9.226192
S204,7.852523,9.037667,7.3087115,7.1829276,9.78067,8.855012
S205,8.166102,7.0513635,8.018199,7.0131907,8.09985,8.467384
S206,7.401338,5.524237,6.650574,6.213267,7.628278,8.19244
S207,6.52083,5.8945117,6.9563656,7.034611,7.3788314,8.1457815
S208,6.10987,6.465627,6.997613,7.0630627,8.028166,8.172872
S209,4.17977,6.0965085,6.7241645,6.0667653,8.2293625,7.6167645
S210,3.9077396,6.0881042,6.2191854,5.25344,7.8699427,6.642802
S211,3.9687061,5.6620607,5.556096,4.7746854,7.485224,6.0747824
S212,4.325973,5.5945306,5.060913,4.8130174,6.9953604,5.505787
S213,4.6422024,5.2587633,4.8726425,4.785602,6.7564597,5.3525596
S214,4.5727186,5.1232996,4.715429,4.7457485,6.5210075,5.117593
S215,4.8929663,5.025026,4.735932,4.755696,6.3535905,5.028656
S216,4.986533,5.1916656,4.6632476,4.76907,6.3601384,5.25401
S217,4.9474397,4.970867,4.7236876,4.9022717,6.299747,5.1204166
S218,4.798909,5.0535555,4.68553,4.7040377,6.4810333,5.0295205
S219,4.767125,5.0344825,4.7233443,4.744955,6.236447,5.1240025
S220,5.0931954,5.2936397,4.727272,4.8295107,6.3937087,5.392191
S221,4.760344,5.13547,4.6812925,4.79237,6.600122,5.170288
S222,4.372136,4.784453,4.64651,4.6869445,6.425839,4.7183604
S223,4.306524,4.7320185,4.65827,4.319984,6.0553913,4.702663
S224,4.747284,4.9557347,4.6428094,4.433517,5.9008865,5.0534763
S225,4.9277496,5.12959,4.6813855,4.700507,6.1296387,4.9975886
S226,4.7121058,4.7621565,4.8011775,4.6389318,6.243239,4.6553054
S227,4.1923037,4.214983,4.6487026,4.17267,5.80133,4.3750105
S228,4.5103498,4.8119884,4.622533,4.1081014,5.7152495,4.7899017
S229,4.2063394,4.81348,4.659578,4.197431,5.9742236,5.232212
S230,3.8452308,5.1477437,4.7574134,4.334366,6.064643,4.411015
S231,4.4781566,4.5541677,4.910771,4.0980186,6.1122055,4.5451455
S232,4.1270313,4.286627,4.312006,3.9698188,5.4915967,4.313834
S233,4.4764786,4.4631906,4.5299277,3.925845,5.7177305,3.9830658
S234,4.285111,5.155976,4.57867,4.051271,5.943271,4.744281
S235,4.1019883,4.187579,4.6993666,4.1911135,5.4352922,4.5630336
S236,4.134728,5.001735,4.3691897,3.7104802,6.234446,4.011296
S237,4.381267,4.559284,4.6631746,4.183398,5.60161,4.5013146
S238,4.978643,5.0038266,4.544518,4.3443184,5.800997,4.5444465
S239,4.657611,4.816708,4.4286637,4.0773015,6.306581,4.591531
S240,4.1669245,5.042381,4.3526545,4.397142,6.2480097,4.4480968
S241,3.9904244,4.4657598,4.7323513,4.015543,5.857091,4.233138
