Segment,F1,F2,F3,F4,F5,F6
S1090,8.149229,7.674222,8.955295,9.889525,9.914847,8.676937
S1091,7.809585,7.5535464,8.677943,9.919924,9.710546,8.525644
S1092,7.5274816,7.4573307,8.450268,9.926785,9.557807,8.3974085
S1093,7.1788287,7.2832894,8.182382,9.94962,9.315318,8.211328
S1094,6.763321,7.0951705,7.8793025,9.942936,9.095479,7.982657
S1095,6.3117075,6.915274,7.5477605,9.945233,8.83498,7.7771063
S1096,5.9177833,6.752585,7.26782,9.946936,8.601272,7.595082
S1097,5.6258216,6.6311197,7.0623937,9.939098,8.442094,7.454491
S1098,5.4635544,6.5606117,6.9477444,9.933713,8.346526,7.3844466
S1099,5.54659,6.5877414,7.002742,9.919694,8.398792,7.435146
S1100,5.657479,6.613818,7.11597,9.920315,8.43648,7.482122
S1101,6.1242948,6.814649,7.443356,9.867244,8.76305,7.7135177
S1102,7.1637263,7.254774,8.19567,9.821821,9.356544,8.307258
S1103,8.2233715,7.601383,9.039322,9.816091,9.871619,8.768901
S1104,9.168987,8.006503,9.747076,9.741669,10.542804,9.194547
S1105,9.75181,8.254655,10.165243,9.762941,10.852075,9.509092
S1106,10.190887,8.447735,10.472441,9.76746,11.122856,9.711824
S1107,10.274143,8.503598,10.527482,9.79968,11.158053,9.740399
S1108,9.888343,8.357513,10.259277,9.863567,10.900667,9.523405
S1109,9.413037,8.251108,9.864304,9.872588,10.688831,9.327056
S1110,9.185658,8.199295,9.64102,9.910576,10.529738,9.291596
S1111,9.313423,8.243227,9.719827,9.902895,10.591489,9.361215
S1112,9.111287,8.063777,9.615551,9.924076,10.387435,9.153428
S1113,8.841073,7.9978266,9.397495,9.85839,10.363708,9.011662
S1114,8.698228,7.954419,9.289794,9.883931,10.234775,9.0243435
S1115,8.831384,7.9706073,9.399909,9.871752,10.291109,9.071388
S1116,8.929788,7.9865184,9.492084,9.848259,10.357792,9.085574
S1117,8.775386,7.8989315,9.40087,9.864343,10.252748,8.97537
S1118,8.30341,7.68453,9.07278,9.894372,9.96994,8.712091
S1119,7.5359836,7.383936,8.494202,9.927415,9.532791,8.343725
S1120,6.707327,7.08124,7.847583,9.954373,9.056944,7.977459
S1121,6.1627045,6.8847795,7.4100094,9.959686,8.739329,7.756902
S1122,5.992335,6.8120284,7.2728114,9.958241,8.625258,7.6980057
S1123,6.42054,6.9988565,7.594181,9.90271,8.909664,7.928739
S1124,7.61779,7.474399,8.457521,9.830298,9.603591,8.579346
S1125,9.281431,8.096483,9.744867,9.761325,10.5512085,9.418546
S1126,11.185604,8.821201,11.172488,9.660643,11.7466135,10.353231
S1127,12.787703,9.416612,12.365427,9.627593,12.710485,11.118404
S1128,14.087274,9.994723,13.3323765,9.61047,13.580263,11.78762
S1129,15.379912,10.716896,14.264598,9.686121,14.442607,12.577159
S1130,16.504026,11.234155,15.071695,9.833976,15.02766,13.138413
S1131,17.03455,11.523729,15.453333,9.939252,15.397005,13.325962
S1132,16.596333,11.382206,15.12392,10.035619,15.097436,13.063564
S1133,15.68835,11.092694,14.424447,10.059757,14.566632,12.632543
S1134,14.910963,10.833625,13.803065,10.041087,14.058826,12.331179
S1135,14.79406,10.802525,13.664435,10.0010805,13.9581785,12.345959
S1136,14.832939,10.684019,13.6934805,9.984705,13.873735,12.271903
S1137,14.659304,10.550196,13.579751,9.942665,13.836433,12.080671
S1138,14.08814,10.258404,13.175806,9.911705,13.470964,11.754994
S1139,13.241799,9.8469305,12.568497,9.889845,12.921873,11.279578
S1140,12.083571,9.362059,11.735435,9.907574,12.211671,10.665714
S1141,11.05507,9.014474,10.994828,9.910448,11.645661,10.2023535
S1142,10.128377,8.608269,10.334812,9.965794,11.02554,9.737405
S1143,9.463163,8.354379,9.8300705,9.941832,10.705674,9.387484
S1144,8.945965,8.129324,9.429681,9.960421,10.365957,9.155208
S1145,8.748357,8.014829,9.279935,9.925391,10.25298,9.042867
S1146,8.724396,7.9578032,9.277991,9.894801,10.232076,9.0167465
S1147,9.262916,8.1926155,9.6777115,9.807154,10.618913,9.332828
S1148,9.957238,8.410462,10.247,9.802414,10.937193,9.673021
S1149,10.887861,8.78236,10.939945,9.72203,11.58922,10.119988
S1150,11.979759,9.260225,11.741269,9.689745,12.27293,10.751708
S1151,13.533664,9.906565,12.880006,9.644656,13.227343,11.609626
S1152,15.439458,10.771173,14.269273,9.677786,14.446521,12.652643
S1153,17.413712,11.701674,15.702106,9.793895,15.683578,13.675039
S1154,19.354158,12.679129,17.100403,9.914288,16.984093,14.696823
S1155,21.038113,13.569445,18.401718,10.1120405,18.148357,15.636867
S1156,22.185041,14.118382,19.246523,10.271412,18.828926,16.17394
S1157,22.463768,14.308116,19.409592,10.360537,18.994236,16.247665
S1158,21.78832,14.045649,18.825369,10.40998,18.453264,15.863158
S1159,20.722158,13.716921,18.007715,10.425133,17.828972,15.386102
S1160,19.046804,12.905903,16.77797,10.458282,16.56872,14.464503
S1161,16.93276,11.953676,15.2323265,10.407427,15.274956,13.321416
S1162,14.381273,10.772075,13.386275,10.313675,13.612871,12.056176
S1163,12.201687,9.73599,11.753718,10.156557,12.28815,10.961013
S1164,10.377085,8.915285,10.371519,10.136338,11.156566,10.017271
S1165,9.052785,8.281039,9.395501,10.0801735,10.375234,9.287572
S1166,8.1185465,7.806148,8.73434,10.025528,9.827787,8.768546
S1167,7.813001,7.637257,8.534652,9.941052,9.698563,8.608333
S1168,8.018342,7.654339,8.733454,9.894374,9.796262,8.710394
S1169,8.653215,7.859635,9.251245,9.811007,10.195385,8.997375
S1170,9.47592,8.167124,9.9016485,9.763181,10.691801,9.408837
S1171,10.473693,8.568289,10.663922,9.71958,11.329232,9.918746
S1172,11.049166,8.734679,11.106479,9.756633,11.599478,10.130607
S1173,10.8713,8.653404,11.012401,9.805526,11.485985,9.966272
S1174,10.008242,8.417007,10.37784,9.866473,11.009144,9.588558
S1175,9.061448,8.101223,9.63814,9.934887,10.43233,9.183282
S1176,8.393906,7.8760953,9.090001,9.958819,10.053234,8.887845
S1177,7.8972344,7.6610374,8.688922,9.983675,9.730819,8.643371
S1178,7.3701196,7.3876677,8.287939,9.990191,9.402497,8.32623
