Segment,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
S320,7.187253,5.8917913,6.251077,7.0314865,6.6170926,8.03786,7.491955,7.0469875,7.386397,6.1367583,6.4518256,6.7712836
S321,6.6953053,5.668762,6.25464,6.868329,5.5654497,5.7466035,5.690995,6.3096237,6.0649376,6.369651,5.1786747,5.4724083
S322,6.1005235,7.0677047,6.508549,7.17471,5.773523,6.789677,5.8221025,6.525818,6.630338,6.249952,6.606299,7.462787
S323,6.448645,5.860173,6.1304173,7.6119046,6.332012,7.6575966,7.0805364,6.8715177,7.41478,7.248501,7.5379395,7.54545
S324,5.5750184,4.6644497,5.129512,6.8739843,6.267422,6.7080584,7.335461,7.2756343,7.6088357,7.424153,6.4555206,7.241927
S325,5.0293775,5.675777,4.9959197,7.0349274,6.745889,7.48838,6.931083,6.788236,7.171707,7.461318,7.600638,7.985197
S326,4.459489,5.679454,5.8449802,6.873951,6.235249,7.7522454,7.1579137,6.8167357,7.58679,6.666909,7.7751136,8.308896
S327,3.8480883,3.8064814,4.3072643,6.5295377,5.189465,6.6037154,6.6250496,6.326909,6.994917,6.770794,6.8328905,7.5200744
S328,6.5309815,6.499789,5.925344,7.4959326,6.439755,7.244548,6.8419504,6.7183795,6.941744,7.0043874,7.0719433,7.857012
S329,5.282529,6.0092525,5.561842,6.8604546,6.8862896,7.75065,7.02243,7.1475306,7.467281,7.1076374,7.2512884,7.9921303
S330,6.5339947,6.3206377,6.20776,7.385154,7.2898636,8.7808895,8.025775,7.0104203,7.650829,6.9406576,8.097936,8.083184
S331,9.088375,8.447839,8.502175,8.092895,8.080169,9.080093,7.588552,7.414231,7.655733,6.81907,7.4095535,7.4253902
S332,8.85794,8.757982,7.261672,7.929471,7.794555,8.631969,7.490368,7.694109,7.180088,6.645165,7.035055,7.8084164
S333,10.739126,9.072529,9.270624,8.641794,8.729017,9.324078,8.399123,7.9588904,7.878586,7.1504297,7.5068793,6.934068
S334,8.655022,8.094708,8.179536,7.9947333,7.6228695,8.346542,7.4524074,7.631262,7.803442,7.1025696,6.3950033,6.920518
S335,9.570702,8.213198,7.906451,8.483104,7.946579,8.569729,7.5082884,7.4598207,7.462645,7.17871,7.1482472,6.76489
S336,8.464755,6.979829,7.854291,7.5791564,7.240263,7.56942,7.4528813,7.74686,7.784294,7.072539,6.1146984,6.287918
S337,3.7854397,3.3263488,3.2492256,6.2159185,5.105013,5.918494,5.782816,6.2672668,6.405705,6.6441507,5.995257,6.33242
S338,3.729195,3.863454,4.4279385,6.5086503,5.0633245,5.7662206,6.34339,6.1928387,6.498462,6.8220663,6.4866366,6.5813837
S339,8.580454,9.88148,8.758798,8.276219,8.809423,9.286136,7.0486884,7.7458577,7.3525367,6.8763146,8.092088,9.231128
S340,11.246149,11.47973,9.250107,9.015053,9.751854,9.391979,8.4493,9.462934,8.1878195,7.618483,8.443733,9.906392
S341,9.567155,10.008807,8.899845,8.889058,8.767794,9.139329,9.967661,9.821614,9.588378,7.534594,8.139361,10.038175
S342,8.084634,8.682455,8.525837,9.11484,7.8847055,10.041756,8.688811,7.688031,9.0507345,8.538801,9.763064,9.543143
S343,10.854405,9.921252,9.949772,10.226487,8.55271,10.494402,9.580164,7.98117,9.140058,8.859846,9.453583,9.242428
S344,10.2493725,7.6482534,8.780776,9.148017,9.009088,9.288667,9.180955,8.797436,8.960783,9.06427,7.302753,7.6739283
S345,8.249948,7.4610314,6.358758,8.240183,9.273794,8.776055,8.790422,8.350432,8.363917,8.55579,7.4165306,7.724744
S346,6.248729,6.972692,7.183658,7.4026885,7.8430924,8.92241,7.908831,7.509386,7.9304056,7.026026,7.9781017,7.496623
S347,7.398559,8.029169,8.174881,7.8964777,7.113555,8.569959,6.741559,7.027678,7.2179694,6.0577745,7.5417204,7.985822
S348,7.0722623,6.139973,6.6280174,7.6010222,5.664842,5.560877,6.291593,7.2937984,6.9481125,7.403628,5.7802253,6.9346943
S349,7.8387685,8.058897,7.058073,8.500314,7.361463,8.070145,8.2105,7.8850827,8.278162,8.190053,7.8448133,9.477224
S350,8.188455,8.549428,8.285039,9.061248,8.983175,10.51677,9.020915,8.128748,9.011517,9.251763,10.145592,9.843987
S351,7.916677,7.4470587,7.2550635,8.612697,8.292507,9.838061,9.860148,8.404368,9.1200905,8.507725,9.1396675,9.674692
S352,7.86114,6.6967835,6.986413,8.388907,7.8480735,8.787537,8.45601,7.7840443,8.41519,8.412561,8.000931,8.075491
S353,3.7982318,4.602959,4.4707184,6.5898223,6.084535,6.9852943,7.179104,7.064152,7.889638,7.371423,7.4663625,8.101557
S354,5.1371675,4.7659698,5.7993402,7.5211163,6.371093,7.8922415,7.6953683,6.4762564,7.841652,7.740244,8.588593,7.8155336
S355,7.4929686,7.0416393,7.1381054,7.52776,7.572036,8.316682,7.406362,7.4489408,7.7397337,7.358489,7.2971478,8.032668
S356,11.351852,11.043272,8.659074,8.964087,10.384504,10.202085,8.748819,9.024898,8.050576,7.576717,8.666101,9.327006
S357,7.3982315,7.5657477,7.2918987,7.537184,7.4091926,8.326558,8.28035,8.310104,8.364927,6.8926415,7.050241,8.220519
S358,7.803191,7.7869787,7.9262037,8.531381,7.1664305,9.372095,8.327221,6.9801407,8.118113,7.275137,8.78247,8.712506
S359,13.593363,11.893819,11.631353,10.580144,9.105114,10.538594,8.343295,7.9629345,8.409955,7.900433,8.484863,8.416484
S360,5.853174,4.918036,5.1597424,6.731826,7.4871454,6.6199937,7.6889544,8.719822,7.820898,8.0893545,5.6101117,6.9852414
S361,6.117306,4.486803,5.797823,7.023414,7.804808,7.6475315,8.057524,7.009705,7.918403,7.753826,8.03324,6.737004
S362,12.386172,13.572433,12.015487,10.095571,10.386172,12.88857,7.702432,7.9129696,8.127107,6.4856997,8.683843,10.21835
S363,16.790009,16.306332,14.139316,11.518806,12.520466,12.198997,9.5759,10.441803,8.803679,7.8014584,9.42955,9.771118
S364,16.907993,14.323593,14.561615,11.246639,11.642921,9.662079,11.424479,11.231302,9.650389,9.117007,7.5662584,8.259906
S365,16.25083,17.818367,15.185968,12.445304,12.242979,13.239448,10.583239,9.594866,10.571608,9.709865,10.585739,11.761026
S366,14.310635,14.6299,13.820667,13.127386,10.701185,11.747595,11.03711,9.142432,10.828326,10.104912,10.545754,10.256772
