Segment,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
S2058,10.02169,11.569197,12.54636,7.3323045,10.444086,8.351942,10.552888,10.005366,9.852758,9.79925,9.984538,7.8319206
S2059,9.490159,11.209497,11.99948,7.106473,10.088655,8.105741,10.307234,9.648256,9.364124,9.613522,9.844713,7.529057
S2060,9.37675,11.191763,11.907977,7.1144404,10.080264,8.107614,10.266598,9.6095295,9.275521,9.558662,9.835858,7.4386406
S2061,8.629932,10.711042,11.188475,6.8671985,9.598344,7.8654094,9.920996,9.118731,8.643702,9.314833,9.664012,7.026266
S2062,7.8706293,10.223096,10.466829,6.630596,9.105212,7.6436357,9.566756,8.621049,8.013171,9.073021,9.494636,6.6133404
S2063,7.9517827,10.286819,10.557785,6.6775784,9.169163,7.696589,9.60578,8.680634,8.094464,9.101465,9.520751,6.657696
S2064,7.9142346,10.289618,10.546468,6.7088056,9.171065,7.7404003,9.59053,8.673218,8.086609,9.090906,9.52806,6.6343594
S2065,8.027911,10.384496,10.677622,6.7833433,9.264954,7.8253922,9.644872,8.761346,8.204376,9.130269,9.567433,6.696106
S2066,8.252164,10.537358,10.904723,6.8749175,9.417179,7.9219146,9.749317,8.913426,8.405963,9.205877,9.625083,6.8210254
S2067,8.401771,10.614278,11.039147,6.903391,9.492535,7.9480844,9.815615,8.998841,8.525641,9.258644,9.651617,6.9107895
S2068,8.444464,10.60033,11.05209,6.863805,9.476714,7.899107,9.829644,9.000577,8.53735,9.276528,9.64183,6.9451036
S2069,8.4188,10.535514,10.989779,6.7868767,9.410945,7.80759,9.8116255,8.953622,8.481113,9.269876,9.611169,6.940508
S2070,8.33619,10.436251,10.870069,6.68874,9.312026,7.6920238,9.768207,8.87092,8.372819,9.241903,9.566708,6.901259
S2071,7.9937053,10.177451,10.50575,6.5163927,9.052445,7.506826,9.604668,8.6231365,8.049964,9.128846,9.466749,6.7173734
S2072,7.573365,9.900823,10.090567,6.3639297,8.774879,7.351626,9.408567,8.345222,7.6832476,8.988716,9.365321,6.4840317
S2073,7.653159,9.983528,10.181235,6.4212303,8.861526,7.4081163,9.451369,8.417931,7.7599115,9.00693,9.394978,6.5150857
S2074,7.638249,10.003483,10.184967,6.451487,8.883742,7.4425993,9.449482,8.426379,7.7622566,8.997746,9.404276,6.4975915
S2075,7.798488,10.186302,10.39397,6.607646,9.071238,7.6149163,9.535384,8.581693,7.9451914,9.042618,9.478802,6.5651336
S2076,7.8660874,10.279728,10.502262,6.705228,9.165041,7.730695,9.572977,8.656005,8.043395,9.065389,9.521416,6.594895
S2077,7.906318,10.300039,10.550006,6.7263465,9.182154,7.7612934,9.589637,8.6768465,8.090065,9.086853,9.533213,6.626093
S2078,7.8828354,10.243857,10.509468,6.6779375,9.12129,7.7132654,9.571406,8.634601,8.058336,9.089515,9.512979,6.630025
S2079,7.8609824,10.174025,10.453796,6.6032434,9.047518,7.6301856,9.552279,8.585354,8.011006,9.09009,9.483514,6.634894
S2080,7.8009987,10.075033,10.351445,6.501812,8.945804,7.5136566,9.5156145,8.508957,7.920335,9.07441,9.440166,6.6159043
