Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S668,4.157041,3.08025,,-0.305897,8.914025,0.301173
S669,4.81636,3.904869,0.44064,-0.430067,8.914025,0.350478
S670,5.18817,4.419302,0.453067,-1.219601,8.914025,0.343983
S671,5.231137,4.562558,0.359547,-2.727138,8.914025,0.347512
S672,3.789138,3.275249,0.66993,-0.837366,6.061171,0.286045
S673,4.812006,4.291913,0.762595,-1.150467,7.376805,0.336462
S674,4.637793,4.034747,0.389479,-0.439672,7.376805,0.339804
S675,4.652866,4.046234,0.059113,-0.033915,7.376805,0.615728
S676,5.000428,4.325929,-0.189914,-0.144353,7.376805,1.080672
S677,6.144327,5.48887,-0.233926,-0.404215,8.969958,7.230999
S678,7.11755,6.770534,-0.74296,-0.635763,8.969958,19.61912
S679,7.196838,6.845194,0.170475,-9.18674,8.969958,30.486728
S680,7.874606,7.806481,0.347846,-50.080659,8.969958,32.290464
S681,7.989353,7.945498,0.101137,-111.922378,8.969958,32.805984
S682,7.700797,7.543469,-0.682687,-49.341598,8.969958,32.510482
S683,6.80703,6.320328,-0.698817,-9.50277,8.880153,26.370253
S684,5.79211,5.083794,-0.670429,-2.325523,8.197022,13.977767
S685,6.121601,5.314264,-0.686455,-0.243306,9.207595,3.126205
S686,7.958404,6.433408,-0.597771,-0.123642,14.911885,1.36995
S687,14.254605,10.238272,-0.640518,-0.505776,29.79338,0.639621
S688,22.664812,16.732267,-0.769782,-1.052528,43.388683,0.55011
S689,28.637608,23.611899,-0.734163,-2.146287,43.388683,0.647175
S690,33.396168,30.386802,0.082176,-4.799776,43.388683,0.760596
S691,41.925545,39.31306,0.691353,-6.913997,62.765144,0.814911
S692,50.489835,48.578866,0.912681,-11.378676,70.506717,0.852115
S693,49.010261,43.960476,-0.099906,-3.566186,70.506717,0.767678
S694,45.829687,38.150146,-0.597152,-1.594552,70.506717,0.844407
S695,42.377285,31.622675,-0.628429,-0.96116,70.506717,0.745575
S696,39.610911,27.988982,-0.450361,-0.762889,70.506717,0.690087
S697,30.684504,19.730082,-0.384459,-0.312711,70.506717,0.883151
