Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S634,7.859408,7.821142,-0.791367,-453.552774,8.98258,419.158692
S635,7.661009,7.572783,-0.915304,-126.85056,8.98258,414.016018
S636,7.12072,6.899589,-0.951401,-38.319179,8.98258,409.669309
S637,6.194863,5.834439,-0.898064,-15.169874,8.321242,406.973083
S638,5.641019,5.359091,-0.704415,-15.86315,7.994967,401.120299
S639,4.866438,4.673947,-0.564558,-15.601893,6.732499,3.858173
S640,4.252403,4.122701,-0.142496,-16.320737,5.469155,2.191345
S641,3.983401,3.889754,0.680772,-18.832734,5.469155,1.834767
S642,3.777086,3.63558,0.736248,-11.574105,5.469155,1.691675
S643,3.946581,3.839845,0.593298,-15.981703,5.469155,1.822147
S644,4.139436,3.972725,0.621878,-10.631251,6.266435,4.689581
S645,4.469069,4.269834,0.779372,-9.2771,6.266435,5.685289
S646,4.81166,4.624076,0.761754,-10.549674,6.266435,6.647607
S647,5.097994,4.912362,0.778088,-11.335639,6.266435,7.967342
S648,5.434852,5.380323,0.211755,-47.676597,6.266435,8.583966
S649,5.60994,5.596794,-0.373001,-244.395698,6.266435,8.981896
S650,5.359787,5.348273,0.784131,-195.647205,5.786133,5.750207
S651,5.400295,5.385979,0.935148,-149.115929,5.892993,6.730479
S652,5.593605,5.560889,0.963405,-69.995094,6.59993,9.396335
S653,5.772848,5.723273,0.969861,-48.063997,6.760437,10.302982
S654,6.067216,6.010942,0.932265,-45.397049,6.92089,11.600015
S655,6.340988,6.295465,0.905965,-59.733543,6.92089,13.270409
S656,6.668801,6.658989,0.388213,-327.609849,6.956454,14.570742
S657,6.81107,6.810084,-0.017151,-3562.207064,6.956454,14.87195
S658,6.786191,6.78415,0.016073,-1675.154747,6.956454,19.601632
S659,6.660351,6.651153,-0.017024,-362.630302,6.956454,19.840607
S660,6.532607,6.522186,0.378944,-302.780919,6.956454,22.935848
S661,6.213463,6.169369,0.363274,-68.578059,6.956454,21.11234
S662,5.545068,5.195268,-0.522783,-3.135427,6.79956,19.372051
S663,4.861696,4.376644,-0.558355,-0.939089,6.444325,16.906505
S664,4.122527,3.518882,-0.80766,-0.604883,6.147093,8.416839
S665,3.330072,2.581851,-0.803539,-0.302479,6.147093,5.697897
S666,4.527076,3.175092,-0.716409,-0.062419,9.706541,0.698097
S667,4.185274,2.735593,-0.452804,-0.380029,9.706541,0.258169
S668,4.589594,3.341265,-0.265153,-0.591801,9.706541,0.304715
S669,5.376062,4.212071,0.432623,-0.781751,9.706541,0.350769
S670,5.944935,5.054151,0.450163,-1.914344,9.706541,0.384373
S671,6.015887,5.377778,0.113733,-3.929271,9.706541,0.415186
S672,4.538836,3.897229,0.217037,-1.636354,7.112657,0.335801
S673,5.454434,4.834494,0.517414,-1.762994,7.692924,0.373685
S674,5.160134,4.367557,0.117884,-0.782226,7.692924,0.352761
S675,4.85343,4.127317,-0.083953,-0.12497,7.692924,0.590169
S676,5.002238,4.237099,-0.250296,-0.145182,7.692924,1.053991
