Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S322,4.118523,3.455834,-0.152631,-1.998774,7.856332,4.500273
S323,4.272711,3.672939,-0.110481,-3.576729,7.856332,4.652517
S324,4.468611,3.937046,-0.101283,-4.340754,7.856332,4.772101
S325,4.574436,4.043299,0.045133,-3.799725,7.856332,1929365366185046.8
S326,4.571225,4.018008,-0.023949,-5.562644,7.856332,1929365366185046.8
S327,4.622676,4.206395,-0.132514,-11.841278,7.856332,1929365366185046.8
S328,4.291154,3.901253,-0.238573,-9.988422,7.856332,1929365366185046.2
S329,3.650611,3.315148,0.065633,-5.975436,5.497634,1929365366185043.0
S330,3.289963,2.893022,0.131078,-3.742249,5.140862,1929365366185043.0
S331,3.087128,2.56929,0.269525,-2.012031,5.140862,1929365366185042.8
S332,3.281382,2.746033,0.172654,-2.326716,5.140862,1929365366185043.2
S333,3.125241,2.494068,0.151845,-1.473605,5.140862,1929365366185043.0
S334,3.104217,2.474768,0.139718,-1.526414,5.140862,1929365366185043.0
S335,2.898878,2.274841,0.251065,-1.233651,5.140862,1929365366185042.5
S336,2.542818,1.890255,0.375208,-0.66231,5.140862,1929365366185042.8
S337,2.06557,1.477736,0.123563,-0.890889,4.560215,0.486537
S338,2.063778,1.467699,0.138473,-0.837008,4.560215,0.484225
S339,2.002297,1.405617,-0.156361,-0.682817,4.560215,0.431696
S340,2.095021,1.462296,-0.579925,-0.738885,4.560215,0.370948
S341,2.17574,1.576552,-0.622443,-0.802082,4.560215,0.383252
S342,2.593458,1.949579,-0.130578,-0.27568,4.908452,1842142004641030.2
S343,2.670915,2.129358,-0.031674,-0.249228,4.908452,1842142004641030.2
S344,2.33233,1.806304,0.071191,-0.11542,4.908452,1842142004641030.2
S345,2.328463,1.774192,0.042601,-0.150655,4.908452,1842142004641030.2
S346,2.131226,1.536883,0.195952,0.012984,4.908452,1842142004641030.0
S347,2.069868,1.436056,0.27376,0.069742,4.908452,1842142004641030.0
S348,2.523654,1.835583,0.184524,-0.004724,5.005842,1842142004641030.0
S349,2.638044,2.042085,0.254977,-0.02515,5.005842,1842142004641030.0
S350,2.876955,2.348731,0.524834,-0.039708,5.005842,1842142004641030.0
S351,2.84108,2.25202,0.554246,-0.028146,5.005842,1842142004641030.0
S352,2.694336,2.108541,0.622643,0.036108,5.005842,1842142004641030.0
S353,2.831539,2.236522,0.176285,0.015464,5.005842,1842142004641030.0
S354,2.746818,2.185155,-0.175577,-0.147687,5.005842,0.518886
S355,2.709711,2.131637,-0.335071,-0.25068,5.005842,0.479043
S356,2.749637,2.220991,-0.368406,-0.221255,5.005842,0.506389
S357,2.797187,2.362097,-0.348359,-0.214475,5.005842,0.523712
S358,2.967687,2.614735,-0.502001,-0.221674,5.005842,0.626692
S359,3.104532,2.827687,-0.633157,-0.234381,5.005842,0.703467
S360,2.765659,2.501345,-0.473301,-0.267258,4.292047,0.678982
S361,2.729006,2.459714,0.153653,-0.056046,4.292047,0.669971
S362,3.111341,2.671914,0.434786,0.102895,6.534677,0.676394
