Segment,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
S108,11.95757,11.622433,14.574242,12.68174,8.459703,9.046225,8.605704,8.970506,8.578755,8.805786,10.997016,10.745785
S109,11.622433,14.574242,12.68174,8.459703,9.046225,8.605704,8.970506,8.578755,8.805786,10.997016,10.745785,8.630176
S110,14.574242,12.68174,8.459703,9.046225,8.605704,8.970506,8.578755,8.805786,10.997016,10.745785,8.630176,9.759713
S111,12.68174,8.459703,9.046225,8.605704,8.970506,8.578755,8.805786,10.997016,10.745785,8.630176,9.759713,9.745202
S112,8.459703,9.046225,8.605704,8.970506,8.578755,8.805786,10.997016,10.745785,8.630176,9.759713,9.745202,7.6083703
S113,9.046225,8.605704,8.970506,8.578755,8.805786,10.997016,10.745785,8.630176,9.759713,9.745202,7.6083703,7.588196
S114,8.605704,8.970506,8.578755,8.805786,10.997016,10.745785,8.630176,9.759713,9.745202,7.6083703,7.588196,7.8045406
S115,8.970506,8.578755,8.805786,10.997016,10.745785,8.630176,9.759713,9.745202,7.6083703,7.588196,7.8045406,8.881428
S116,8.578755,8.805786,10.997016,10.745785,8.630176,9.759713,9.745202,7.6083703,7.588196,7.8045406,8.881428,9.309668
S117,8.805786,10.997016,10.745785,8.630176,9.759713,9.745202,7.6083703,7.588196,7.8045406,8.881428,9.309668,9.363432
S118,10.997016,10.745785,8.630176,9.759713,9.745202,7.6083703,7.588196,7.8045406,8.881428,9.309668,9.363432,9.2646885
S119,10.745785,8.630176,9.759713,9.745202,7.6083703,7.588196,7.8045406,8.881428,9.309668,9.363432,9.2646885,9.298076
S120,8.630176,9.759713,9.745202,7.6083703,7.588196,7.8045406,8.881428,9.309668,9.363432,9.2646885,9.298076,8.621313
S121,9.759713,9.745202,7.6083703,7.588196,7.8045406,8.881428,9.309668,9.363432,9.2646885,9.298076,8.621313,7.8971176
S122,9.745202,7.6083703,7.588196,7.8045406,8.881428,9.309668,9.363432,9.2646885,9.298076,8.621313,7.8971176,8.140266
S123,7.6083703,7.588196,7.8045406,8.881428,9.309668,9.363432,9.2646885,9.298076,8.621313,7.8971176,8.140266,8.341048
S124,7.588196,7.8045406,8.881428,9.309668,9.363432,9.2646885,9.298076,8.621313,7.8971176,8.140266,8.341048,8.341048
S125,7.8045406,8.881428,9.309668,9.363432,9.2646885,9.298076,8.621313,7.8971176,8.140266,8.341048,8.341048,8.362979
S126,8.881428,9.309668,9.363432,9.2646885,9.298076,8.621313,7.8971176,8.140266,8.341048,8.341048,8.362979,8.401236
S127,9.309668,9.363432,9.2646885,9.298076,8.621313,7.8971176,8.140266,8.341048,8.341048,8.362979,8.401236,8.263565
S128,9.363432,9.2646885,9.298076,8.621313,7.8971176,8.140266,8.341048,8.341048,8.362979,8.401236,8.263565,8.660171
S129,9.2646885,9.298076,8.621313,7.8971176,8.140266,8.341048,8.341048,8.362979,8.401236,8.263565,8.660171,8.948126
S130,9.298076,8.621313,7.8971176,8.140266,8.341048,8.341048,8.362979,8.401236,8.263565,8.660171,8.948126,9.050993
S131,8.621313,7.8971176,8.140266,8.341048,8.341048,8.362979,8.401236,8.263565,8.660171,8.948126,9.050993,9.442299
S132,7.8971176,8.140266,8.341048,8.341048,8.362979,8.401236,8.263565,8.660171,8.948126,9.050993,9.442299,9.561355
S133,8.140266,8.341048,8.341048,8.362979,8.401236,8.263565,8.660171,8.948126,9.050993,9.442299,9.561355,8.430473
S134,8.341048,8.341048,8.362979,8.401236,8.263565,8.660171,8.948126,9.050993,9.442299,9.561355,8.430473,7.330653
S135,8.341048,8.362979,8.401236,8.263565,8.660171,8.948126,9.050993,9.442299,9.561355,8.430473,7.330653,7.1709566
S136,8.362979,8.401236,8.263565,8.660171,8.948126,9.050993,9.442299,9.561355,8.430473,7.330653,7.1709566,6.7474003
S137,8.401236,8.263565,8.660171,8.948126,9.050993,9.442299,9.561355,8.430473,7.330653,7.1709566,6.7474003,6.71116
S138,8.263565,8.660171,8.948126,9.050993,9.442299,9.561355,8.430473,7.330653,7.1709566,6.7474003,6.71116,6.8573074
S139,8.660171,8.948126,9.050993,9.442299,9.561355,8.430473,7.330653,7.1709566,6.7474003,6.71116,6.8573074,6.906105
S140,8.948126,9.050993,9.442299,9.561355,8.430473,7.330653,7.1709566,6.7474003,6.71116,6.8573074,6.906105,7.5927525
S141,9.050993,9.442299,9.561355,8.430473,7.330653,7.1709566,6.7474003,6.71116,6.8573074,6.906105,7.5927525,7.472166
S142,9.442299,9.561355,8.430473,7.330653,7.1709566,6.7474003,6.71116,6.8573074,6.906105,7.5927525,7.472166,8.097348
S143,9.561355,8.430473,7.330653,7.1709566,6.7474003,6.71116,6.8573074,6.906105,7.5927525,7.472166,8.097348,9.659947
S144,8.430473,7.330653,7.1709566,6.7474003,6.71116,6.8573074,6.906105,7.5927525,7.472166,8.097348,9.659947,9.981014
S145,7.330653,7.1709566,6.7474003,6.71116,6.8573074,6.906105,7.5927525,7.472166,8.097348,9.659947,9.981014,8.5212145
S146,7.1709566,6.7474003,6.71116,6.8573074,6.906105,7.5927525,7.472166,8.097348,9.659947,9.981014,8.5212145,8.346141
S147,6.7474003,6.71116,6.8573074,6.906105,7.5927525,7.472166,8.097348,9.659947,9.981014,8.5212145,8.346141,8.337976
S148,6.71116,6.8573074,6.906105,7.5927525,7.472166,8.097348,9.659947,9.981014,8.5212145,8.346141,8.337976,8.252709
S149,6.8573074,6.906105,7.5927525,7.472166,8.097348,9.659947,9.981014,8.5212145,8.346141,8.337976,8.252709,7.878715
S150,6.906105,7.5927525,7.472166,8.097348,9.659947,9.981014,8.5212145,8.346141,8.337976,8.252709,7.878715,8.551468
S151,7.5927525,7.472166,8.097348,9.659947,9.981014,8.5212145,8.346141,8.337976,8.252709,7.878715,8.551468,8.416393
S152,7.472166,8.097348,9.659947,9.981014,8.5212145,8.346141,8.337976,8.252709,7.878715,8.551468,8.416393,8.780211
S153,8.097348,9.659947,9.981014,8.5212145,8.346141,8.337976,8.252709,7.878715,8.551468,8.416393,8.780211,8.869924
S154,9.659947,9.981014,8.5212145,8.346141,8.337976,8.252709,7.878715,8.551468,8.416393,8.780211,8.869924,9.051225
S155,9.981014,8.5212145,8.346141,8.337976,8.252709,7.878715,8.551468,8.416393,8.780211,8.869924,9.051225,9.17819
S156,8.5212145,8.346141,8.337976,8.252709,7.878715,8.551468,8.416393,8.780211,8.869924,9.051225,9.17819,8.795509
S157,8.346141,8.337976,8.252709,7.878715,8.551468,8.416393,8.780211,8.869924,9.051225,9.17819,8.795509,8.470678
S158,8.337976,8.252709,7.878715,8.551468,8.416393,8.780211,8.869924,9.051225,9.17819,8.795509,8.470678,8.094157
S159,8.252709,7.878715,8.551468,8.416393,8.780211,8.869924,9.051225,9.17819,8.795509,8.470678,8.094157,7.6394396
S160,7.878715,8.551468,8.416393,8.780211,8.869924,9.051225,9.17819,8.795509,8.470678,8.094157,7.6394396,7.7686563
S161,8.551468,8.416393,8.780211,8.869924,9.051225,9.17819,8.795509,8.470678,8.094157,7.6394396,7.7686563,6.71116
S162,8.416393,8.780211,8.869924,9.051225,9.17819,8.795509,8.470678,8.094157,7.6394396,7.7686563,6.71116,6.71116
S163,8.780211,8.869924,9.051225,9.17819,8.795509,8.470678,8.094157,7.6394396,7.7686563,6.71116,6.71116,6.71116
S164,8.869924,9.051225,9.17819,8.795509,8.470678,8.094157,7.6394396,7.7686563,6.71116,6.71116,6.71116,6.7708817
S165,9.051225,9.17819,8.795509,8.470678,8.094157,7.6394396,7.7686563,6.71116,6.71116,6.71116,6.7708817,6.916954
S166,9.17819,8.795509,8.470678,8.094157,7.6394396,7.7686563,6.71116,6.71116,6.71116,6.7708817,6.916954,7.1817017
S167,8.795509,8.470678,8.094157,7.6394396,7.7686563,6.71116,6.71116,6.71116,6.7708817,6.916954,7.1817017,7.6394396
S168,8.470678,8.094157,7.6394396,7.7686563,6.71116,6.71116,6.71116,6.7708817,6.916954,7.1817017,7.6394396,7.9135785
S169,8.094157,7.6394396,7.7686563,6.71116,6.71116,6.71116,6.7708817,6.916954,7.1817017,7.6394396,7.9135785,6.9350224
S170,7.6394396,7.7686563,6.71116,6.71116,6.71116,6.7708817,6.916954,7.1817017,7.6394396,7.9135785,6.9350224,7.2731476
S171,7.7686563,6.71116,6.71116,6.71116,6.7708817,6.916954,7.1817017,7.6394396,7.9135785,6.9350224,7.2731476,8.154528
S172,6.71116,6.71116,6.71116,6.7708817,6.916954,7.1817017,7.6394396,7.9135785,6.9350224,7.2731476,8.154528,8.608463
S173,6.71116,6.71116,6.7708817,6.916954,7.1817017,7.6394396,7.9135785,6.9350224,7.2731476,8.154528,8.608463,8.476329
S174,6.71116,6.7708817,6.916954,7.1817017,7.6394396,7.9135785,6.9350224,7.2731476,8.154528,8.608463,8.476329,8.466903
S175,6.7708817,6.916954,7.1817017,7.6394396,7.9135785,6.9350224,7.2731476,8.154528,8.608463,8.476329,8.466903,8.555596
S176,6.916954,7.1817017,7.6394396,7.9135785,6.9350224,7.2731476,8.154528,8.608463,8.476329,8.466903,8.555596,8.56823
S177,7.1817017,7.6394396,7.9135785,6.9350224,7.2731476,8.154528,8.608463,8.476329,8.466903,8.555596,8.56823,8.385105
S178,7.6394396,7.9135785,6.9350224,7.2731476,8.154528,8.608463,8.476329,8.466903,8.555596,8.56823,8.385105,8.032278
S179,7.9135785,6.9350224,7.2731476,8.154528,8.608463,8.476329,8.466903,8.555596,8.56823,8.385105,8.032278,7.803293
S180,6.9350224,7.2731476,8.154528,8.608463,8.476329,8.466903,8.555596,8.56823,8.385105,8.032278,7.803293,8.085637
