Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S2298,17.371321,12.332047,-0.036063,-0.798945,31.153068,0.423465
S2299,14.364109,8.505976,-0.266025,-0.264843,33.312642,0.466657
S2300,5.036286,4.237918,0.553112,0.141911,8.696007,0.520836
S2301,6.165099,5.646116,0.436762,-0.093118,8.19021,0.902645
S2302,8.061666,7.922684,-0.062227,-0.611327,10.12452,2.15759
S2303,8.552244,8.292806,0.383268,-13.296866,9.957993,3.133693
S2304,9.095635,8.933664,0.247766,-29.050386,12.25982,3.526277
S2305,8.710412,8.081342,-0.573327,-2.993698,11.80899,3.365144
S2306,8.402524,7.609373,-0.792354,-1.428331,12.148638,3.232691
S2307,7.077236,5.908022,-0.225968,-0.746188,11.471672,2.594858
S2308,5.101757,4.053438,0.355837,-0.193908,8.551799,1.251039
S2309,4.330655,3.525129,0.773825,0.161055,8.66599,1.300652
S2310,4.863283,4.414106,0.305218,-0.021956,6.442266,1.240271
S2311,5.537611,5.048313,-0.147775,-0.704981,8.290703,1.67444
S2312,5.512543,5.133461,-0.335579,-2.857336,8.661015,1.983801
