Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1169,6.125734,5.296921,-0.155855,-0.1261,11.812381,0.539255
S1170,6.580613,5.829051,-0.441482,-0.147181,12.242327,0.752025
S1171,6.209566,5.492015,-0.035353,-0.022726,12.024923,0.766876
S1172,5.800754,5.119737,0.364328,0.065048,10.0895,0.806631
S1173,5.573098,4.895402,0.512079,0.03646,9.254686,0.857058
S1174,5.734015,5.110331,0.430543,-0.198896,8.299552,0.953841
S1175,6.558116,5.53149,-0.271454,-1.655536,11.909842,1.157313
S1176,6.725875,5.870981,-0.490275,-1.762205,10.188496,1.261224
S1177,5.868765,5.391808,-0.298183,-0.849509,9.045624,1.349438
S1178,5.010853,4.485932,0.097191,-0.363809,8.065844,1.128435
S1179,5.062841,4.541546,-0.02994,-0.217803,8.877223,1.708091
S1180,5.364325,4.851561,-0.00057,-0.219337,8.134649,2.036343
S1181,5.691147,5.247577,-0.36006,-0.287473,7.761271,2.166541
S1182,5.608318,5.119443,-0.634648,-0.259554,8.052397,2.075296
S1183,5.753515,5.557247,-0.312282,-0.283197,7.608413,2.160277
S1184,5.946829,5.68915,-0.013289,-0.465478,9.203822,2.428819
S1185,6.421371,6.128755,0.394469,-1.324497,9.694863,2.721592
S1186,7.270088,6.806818,0.527825,-5.141497,9.658912,3.159192
S1187,7.636147,7.324478,-0.074685,-6.420135,9.441084,3.27076
S1188,6.608978,6.315103,-0.02407,-1.316211,9.041317,2.801948
S1189,5.696881,5.530269,0.108049,-0.774952,7.339621,2.20671
S1190,5.600553,5.431614,0.28741,-0.706922,7.680238,2.200086
S1191,4.772283,4.643373,0.341663,-0.334125,7.040261,1.390323
S1192,4.315164,3.847768,0.164232,-0.144851,9.081907,0.930895
S1193,3.931159,3.375251,0.266614,-0.007287,7.96551,0.724058
S1194,3.996799,3.15986,-0.051739,-0.107139,9.637487,0.616426
S1195,4.013214,3.178394,0.322806,0.0861,8.651176,0.502589
S1196,4.436336,3.811805,0.098295,-0.017731,9.506397,0.570261
S1197,4.431812,3.705127,0.095743,-0.061868,8.820205,0.532944
S1198,4.374543,3.565186,0.119512,-0.195032,10.172832,0.429277
S1199,3.788327,3.223434,0.316852,0.06499,6.914031,0.462548
S1200,3.731752,2.904171,-0.062504,-0.277163,7.730953,0.5709
S1201,3.028758,2.470764,0.033407,-0.033276,5.958812,0.384791
S1202,2.708661,2.134813,0.031426,-0.060289,5.541367,0.257639
S1203,2.875913,2.190013,-0.28515,-0.266883,6.527981,0.245193
S1204,2.756934,2.33479,-0.161565,-0.159272,5.579254,0.268633
