Segment,F1,F2,F3,F4,F5,F6
S4316,4.725375,4.942697,4.641229,5.319048,6.607341,6.093123
S4317,4.9679403,5.1329637,4.8057594,5.405187,6.5308137,6.0244675
S4318,5.220415,5.3480473,4.9821086,5.4979663,6.4983244,5.97555
S4319,5.5920157,5.67516,5.278676,5.6863527,6.5567727,6.032804
S4320,5.992314,6.039645,5.606047,5.897568,6.662496,6.1239977
S4321,6.3888326,6.4101343,5.9418406,6.1210766,6.812392,6.255019
S4322,6.78583,6.7869134,6.2904844,6.3614416,7.0022473,6.429102
S4323,6.8524923,6.881592,6.3749104,6.4317746,7.1586385,6.556395
S4324,6.9579425,6.9996014,6.5008864,6.539855,7.3212957,6.719857
S4325,7.0846186,7.1311636,6.642084,6.657396,7.4726267,6.8792357
S4326,6.8413577,6.938559,6.4786263,6.5743594,7.5513673,6.957709
S4327,6.4170766,6.5754848,6.1498694,6.3716908,7.5304303,6.932318
S4328,6.035927,6.2335663,5.84211,6.17494,7.4489155,6.859095
S4329,6.0639815,6.236227,5.8610086,6.188887,7.396544,6.8393345
S4330,6.192791,6.332466,5.9641547,6.25905,7.381831,6.855753
S4331,6.4490533,6.549368,6.16574,6.3868914,7.3974743,6.8834143
S4332,6.3403635,6.460543,6.0711513,6.319633,7.380706,6.849719
S4333,6.2944326,6.421561,6.025782,6.283511,7.3575416,6.8146076
S4334,5.954588,6.1270266,5.7343817,6.080807,7.269445,6.6972346
S4335,5.520985,5.737747,5.3718104,5.839115,7.1492496,6.573756
S4336,5.288812,5.5138493,5.156888,5.6821527,7.0023046,6.4259477
S4337,5.3639197,5.555523,5.1925435,5.689505,6.9036584,6.339301
S4338,5.461813,5.624044,5.2641373,5.7340136,6.867263,6.327394
S4339,5.890872,5.986917,5.6140804,5.9664025,6.920838,6.415211
S4340,6.0076303,6.0968103,5.710552,6.0299315,6.966225,6.456001
S4341,6.188861,6.267069,5.8500996,6.111764,7.006084,6.470465
S4342,6.7208557,6.74405,6.289869,6.400499,7.139068,6.5997324
S4343,7.173142,7.1670194,6.672639,6.6544585,7.308918,6.745968
S4344,7.070282,7.113066,6.6220837,6.6399684,7.443263,6.8537173
S4345,7.0460057,7.1148396,6.6244574,6.653049,7.5346565,6.926164
S4346,7.231446,7.2877483,6.8129864,6.8034043,7.6734796,7.090812
S4347,7.29962,7.3608747,6.9020085,6.885561,7.7906733,7.224603
S4348,7.3751874,7.4385595,6.9896502,6.96135,7.8884354,7.3341393
S4349,7.410846,7.4814506,7.035147,7.00159,7.9569554,7.401814
S4350,7.339678,7.428515,6.9943852,6.9870048,8.003726,7.450982
S4351,7.211325,7.3231673,6.889732,6.9165277,7.9937196,7.4245152
S4352,6.9467745,7.090177,6.6877556,6.796585,7.9746737,7.418778
S4353,6.8899884,7.029714,6.641857,6.769587,7.9422874,7.4041286
S4354,6.840493,6.9797816,6.583368,6.717697,7.876569,7.3269014
S4355,7.1792707,7.2659855,6.8547196,6.8928485,7.9032383,7.3718567
S4356,7.3316264,7.401311,6.994561,6.9973536,7.973907,7.4637537
S4357,6.956495,7.085336,6.6873913,6.793799,7.9326444,7.394788
S4358,6.5056806,6.6902742,6.301289,6.5265675,7.806726,7.2374387
S4359,5.760159,6.0241547,5.6731887,6.103171,7.595885,7.0099525
S4360,5.5808992,5.829423,5.496778,5.9715357,7.41047,6.84833
S4361,9.132764,8.872616,8.40676,7.8950253,7.94026,7.5741844
S4362,14.184769,13.34792,12.626448,10.717337,9.208775,8.974752
S4363,16.898182,15.944277,15.01264,12.366562,10.586836,10.240027
S4364,16.267582,15.66639,14.689837,12.248979,11.500945,10.892043
S4365,13.735253,13.641291,12.773168,11.070505,11.775212,10.937193
S4366,10.628233,10.977534,10.329725,9.529798,11.511758,10.589899
S4367,7.862698,8.493371,8.074817,8.065999,10.847177,9.951643
S4368,6.067549,6.7745404,6.566365,7.075732,10.085406,9.343554
S4369,5.6740446,6.248011,6.1886115,6.827024,9.492998,8.999376
S4370,6.1588473,6.5195293,6.5127807,7.0228786,9.107724,8.83031
S4371,6.723587,6.9148507,6.91957,7.278574,8.907551,8.78634
S4372,7.203795,7.2857184,7.243649,7.457418,8.769354,8.697528
S4373,7.8014326,7.8180494,7.538388,7.491733,8.466564,8.171296
S4374,8.008712,8.042748,7.543356,7.3456235,8.209676,7.638145
S4375,7.662497,7.774272,7.2194686,7.0868945,8.110254,7.4071736
S4376,7.0868835,7.2745476,6.7828913,6.8250055,8.07962,7.3860793
S4377,6.371582,6.6289735,6.2298665,6.4926257,7.973533,7.3314924
S4378,6.021848,6.280114,5.956546,6.3347387,7.846329,7.286983
S4379,5.415852,5.7081795,5.4532485,6.011101,7.634184,7.1318607
S4380,5.100053,5.382146,5.1552644,5.7976675,7.385481,6.922813
S4381,5.3793836,5.5819054,5.3148565,5.857598,7.187963,6.7327623
S4382,5.8291006,5.954184,5.623891,6.0175962,7.094339,6.6210976
S4383,5.605589,5.764236,5.402063,5.839706,6.9786744,6.4482193
S4384,5.322925,5.514907,5.1403074,5.643522,6.8511114,6.2807693
S4385,5.048494,5.263342,4.8947186,5.4676085,6.7256765,6.1420455
S4386,4.9923553,5.194436,4.8339105,5.419981,6.6376777,6.068457
S4387,5.029491,5.2102375,4.850096,5.422988,6.576648,6.021387
S4388,5.0543466,5.2222276,4.854519,5.4154058,6.524757,5.969924
S4389,5.1506467,5.29858,4.9278984,5.4615626,6.5152316,5.972236
S4390,5.2917447,5.421742,5.028007,5.5147643,6.506093,5.94981
S4391,5.438919,5.551289,5.1592593,5.6102715,6.5625257,6.023242
S4392,6.6885324,6.6423364,6.193953,6.298912,6.8187776,6.3272247
S4393,8.638265,8.384046,7.818232,7.377939,7.325485,6.8520346
