Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S3695,2.32807,2.257052,0.929047,-1.304982,3.048472,0.548772
S3696,2.423445,2.326618,0.882607,-1.843344,3.465868,0.538112
S3697,2.877083,2.716524,0.894125,-1.095597,4.253181,1.056341
S3698,2.732916,2.436708,0.659927,-0.716973,4.253181,0.972421
S3699,2.539665,2.034132,0.532641,-0.582581,4.253181,0.849142
S3700,2.489373,1.82938,0.433208,-0.661883,4.253181,0.817661
S3701,2.29615,1.5773,-0.016689,-0.413908,4.253181,0.782157
S3702,1.819933,1.083213,0.509881,0.069329,4.253181,0.648702
S3703,0.846697,0.638819,0.042696,-0.129464,1.58682,0.116754
S3704,0.915846,0.71252,-0.073028,-0.290423,1.58682,0.128194
S3705,1.590082,1.233634,-0.55642,-1.323742,3.18447,0.259248
S3706,1.847445,1.617063,-0.709982,-1.905414,3.18447,0.340842
S3707,1.810307,1.535556,-0.824634,-4.211111,3.18447,0.333064
S3708,2.223938,1.985944,-0.34856,-2.769102,3.203667,0.516162
S3709,2.486694,2.247054,-0.236361,-2.55609,3.203667,0.638626
S3710,2.450626,2.101135,0.015105,-3.723627,3.203667,0.616225
S3711,2.102697,1.703248,-0.00386,-1.048758,3.203667,0.503076
S3712,1.882183,1.350812,0.028591,-0.429113,3.203667,0.426466
S3713,2.386292,1.859522,0.337608,0.02863,3.641066,0.470864
S3714,2.136548,1.636765,0.189341,-0.036089,3.641066,0.314053
S3715,1.951588,1.498756,0.78757,0.062668,3.641066,0.253934
S3716,2.475324,2.092309,0.879479,0.163106,3.733756,0.614667
S3717,2.617064,2.330868,0.890209,0.131722,3.733756,0.704369
S3718,2.733457,2.623026,0.80418,0.055698,3.733756,0.780208
S3719,2.297229,2.066235,0.590048,-0.377076,3.733756,0.72649
S3720,3.609527,2.933496,-0.234786,-2.640428,7.070695,5307263202212427.0
S3721,4.408285,3.649371,-0.369928,-2.999469,7.070695,1.0276742414807664e+16
S3722,4.208679,3.344224,-0.58518,-2.645479,7.070695,1.0276742414807664e+16
S3723,4.124633,3.118479,-0.589577,-2.342356,7.070695,1.0276742414807664e+16
S3724,4.071365,2.973726,-0.617147,-2.13264,7.070695,1.0276742414807664e+16
S3725,4.081032,3.048734,-0.845525,-1.971128,7.070695,1.0276742414807664e+16
S3726,2.916259,2.044544,-0.573211,-0.697048,6.620676,4969479212595237.0
S3727,1.170097,1.109482,0.587775,0.164175,1.902875,0.230476
S3728,1.81845,1.44312,0.7029,0.097335,3.904706,0.609607
S3729,2.251804,1.858873,0.933727,0.142873,3.904706,0.635292
S3730,2.586415,2.229319,0.924068,0.014029,3.904706,0.655897
S3731,3.054309,2.779177,0.049319,-0.003547,4.049523,0.917573
S3732,3.282291,3.125627,-0.123261,-0.082123,4.049523,1.050109
S3733,3.372553,3.315666,-0.072877,-0.044135,4.049523,1.068846
S3734,3.010107,2.85971,-0.982981,-0.216933,4.049523,0.631059
S3735,2.685907,2.384442,-0.337154,-0.157703,4.049523,0.58942
S3736,2.402942,2.083737,-0.255487,-0.431997,4.049523,0.576873
S3737,3.33857,2.571072,-0.561078,-0.661385,6.973531,6.106932
S3738,3.43772,2.669327,-0.299637,-0.523964,6.973531,6.29301
S3739,3.671462,2.947629,-0.179014,-1.324408,6.973531,6.623304
S3740,4.372821,3.741881,-0.362249,-4.482014,6.973531,7.832596
S3741,4.950014,4.606656,-0.098907,-8.122919,6.973531,9.002529
S3742,5.028004,4.795618,-0.658331,-22.7193,6.973531,9.083427
S3743,4.425301,4.266805,-0.416631,-22.841681,5.934486,3.536085
S3744,4.313008,4.116428,-0.508372,-1.581525,5.934486,3.246703
S3745,4.298744,4.100143,-0.921835,-0.510699,5.934486,2.938164
S3746,3.675962,3.499045,-0.64741,-0.313755,5.705581,1.823057
S3747,3.139668,3.09132,-0.484258,-0.238511,3.800653,0.799002
S3748,3.550531,3.459681,-0.507898,-0.296053,4.836142,1.290296
S3749,3.197142,2.888067,-0.395045,-0.17551,4.836142,1.037402
S3750,2.997163,2.534022,-0.462642,-0.352407,4.836142,1.002664
S3751,2.816263,2.37148,-0.406607,-2.315469,4.836142,1.040728
S3752,2.803487,2.355739,-0.25449,-2.235487,4.836142,0.992471
S3753,2.904502,2.43797,-0.030419,-1.622632,4.836142,1.175329
S3754,2.272105,1.954533,0.136189,-1.522374,3.752621,0.659371
S3755,2.372345,2.17804,0.391083,-2.027626,3.752621,0.743442
S3756,2.452699,2.342314,0.753657,-4.296317,3.752621,0.795184
S3757,2.255443,2.118693,0.679528,-3.6897,3.752621,0.746897
S3758,2.738738,2.48187,-0.245792,-6.617059,4.412514,1.164188
S3759,2.888212,2.585372,-0.411076,-6.83469,4.412514,1.272309
S3760,2.77803,2.265818,-0.529542,-3.373183,4.412514,1.168844
S3761,2.689722,2.011159,-0.852481,-1.801696,4.412514,1.079114
S3762,3.316431,2.572039,-0.850897,-2.378157,5.038182,1.607406
S3763,4.159029,3.388803,-0.874546,-2.952966,6.306242,4733465049142377.0
S3764,4.185697,3.413602,-0.69466,-2.779268,6.306242,4733465049142378.0
S3765,3.919671,3.099367,-0.505673,-2.409973,6.306242,4733465049142377.0
S3766,4.082561,3.562443,-0.350458,-4.172613,6.306242,4733465049142377.0
S3767,4.566566,4.367616,-0.635275,-28.591125,6.306242,4733465049142379.0
S3768,4.657692,4.447259,-0.860013,-23.769657,6.306242,8873804066106419.0
S3769,4.10334,3.939575,-0.836451,-22.892244,5.51604,4140339016964045.0
S3770,3.679013,3.345353,-0.7644,-7.465341,5.51604,4140339016964044.0
S3771,3.99578,3.690364,-0.369792,-7.639491,5.51604,7561787842086673.0
S3772,4.320749,4.04138,-0.314022,-8.883521,5.51604,1.1241789022301658e+16
S3773,4.291709,4.016062,-0.247561,-8.291979,5.51604,1.4892093492230474e+16
S3774,3.930758,3.688781,0.017648,-7.417537,4.902746,1.0751754475266434e+16
S3775,3.700842,3.198327,0.061657,-2.301844,4.902746,1.0751754475266434e+16
S3776,3.778371,3.384748,-0.196012,-0.899749,4.902746,1.0751754475266434e+16
S3777,4.068144,3.602846,0.417726,-0.014409,5.866874,7330305650143803.0
S3778,3.551291,2.8922,0.523465,0.039822,5.866874,3650304469928818.0
S3779,3.110805,2.491384,0.798082,0.060982,5.866874,0.859294
S3780,2.762683,1.99808,0.905165,0.003348,5.866874,0.391233
S3781,2.851471,2.238225,0.929098,0.082868,5.866874,0.48552
S3782,2.747255,2.049979,0.762818,0.128055,5.866874,0.459753
S3783,1.489469,1.332873,0.527179,-0.084997,2.458286,0.436037
S3784,1.516243,1.383717,0.730387,0.050003,2.458286,0.44211
S3785,3.477333,2.315646,0.450875,0.121108,8.049862,0.342839
S3786,3.918681,2.961061,0.240169,-0.114913,8.049862,0.396685
S3787,3.939026,3.003455,0.056264,-0.185201,8.049862,0.393674
S3788,4.208543,3.46613,0.219961,0.017964,8.049862,0.849804
S3789,4.187761,3.40262,0.197012,0.004456,8.049862,0.827496
S3790,4.644551,4.080264,0.196735,0.025466,8.049862,1.845414
S3791,3.399592,3.100425,-0.370828,-0.460834,5.009801,1.842353
S3792,3.058611,2.788422,0.580637,-3.003609,5.009801,1.855136
S3793,2.952891,2.534211,0.845907,-0.679621,5.009801,1.764176
S3794,3.682014,3.002451,0.623755,-1.080393,6.570516,4931828742396030.0
S3795,4.000901,3.473997,0.795377,-1.468449,6.570516,4931828742396030.0
S3796,3.984427,3.460763,0.800693,-1.386818,6.570516,4931828742396030.0
